id|inflo_chnl_id|reg_dts|질문|답변|액션|버튼|intent_id
21324213|e18c6e1f-ac6c-4a6a-9105-c40b6e36ed9d|2026-07-01 18:39:33.143000+09:00|계산|질문을 선택해 주세요.|dialogFlowButton|결제,기타|[]
21324215|e18c6e1f-ac6c-4a6a-9105-c40b6e36ed9d|2026-07-01 18:39:34.860000+09:00|결제|질문을 선택해 주세요.|dialogFlowButton|결제수단,결제변경,계산착오,무방문 결제|[]
21324221|e18c6e1f-ac6c-4a6a-9105-c40b6e36ed9d|2026-07-01 18:39:37.113000+09:00|계산착오|불편을 드려 죄송합니다 고객님, 채팅 상담원을 통해 영수증 확인 후 안내 도와드리겠습니다.|message|채팅상담|[]
21311134|e194f473-6f53-49a0-b94c-5621480d0132|2026-07-01 13:09:27.534000+09:00|안녕하세요 제가 2026년 2월 2일에 구매한 품목을 알고싶은데 현재 아는건 승인번호랑 카드사만 알거든요. 구입한 품목을 좀 알수 있을까요?|죄송하지만 잘 모르겠어요.|||[]
21308796|e1a4c218-8b01-4773-b057-48f129df479a|2026-07-01 12:08:05.559000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21308806|e1a4c218-8b01-4773-b057-48f129df479a|2026-07-01 12:08:11.298000+09:00|상품검색|질문을 선택해 주세요.|dialogFlowButton|일반상품,신선식품,가전상품|[]
21308814|e1a4c218-8b01-4773-b057-48f129df479a|2026-07-01 12:08:13.857000+09:00|일반상품|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[]
21308848|e1a4c218-8b01-4773-b057-48f129df479a|2026-07-01 12:08:40.130000+09:00|백화수복 원컵 재고 있을까요|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[1003]
21327605|e1a595f7-67b8-4bb0-9a72-8847fac91272|2026-07-01 20:28:35.364000+09:00|일렉트로닉마트|"문의해주신 시설물은 아래와 같이 운영되고 있습니다.  전화연결을 원하시면 통화버튼을 누르시면 바로 연결됩니다. [일렉트로마트 [가전] ※22:00 이후 미운영]
- 위치: 2F
- 운영시간: 10:00~22:00
 점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|phone,webLink|일렉트로마트 [가전] ※22:00 이후 미운영,점포안내|[31]
21327660|e1a595f7-67b8-4bb0-9a72-8847fac91272|2026-07-01 20:30:33.959000+09:00|요시와 신기한도감 재고있니|가전 상품문의는 점포안내를 확인 후 각 점포 일렉트로마트 또는 가전 판매데스크로 문의해 주세요.|webLink|점포안내|[5]
21324819|e1e16b17-de37-42c7-8863-a0ef1bad192a|2026-07-01 18:55:01.545000+09:00|행사|질문을 선택해 주세요.|dialogFlowButton|전단보기,행사안내,행사 적용방법|[]
21324857|e1e16b17-de37-42c7-8863-a0ef1bad192a|2026-07-01 18:56:45.303000+09:00|트레이더스 고양점 고기 10만원이상 쿨러백증정 재고 있나요요?|원하는 답변을 선택해 주세요.|dialogFlowButton|구독권 안내,신선 상품 문의,행사 운영 기간|[1802, 1004, 1016]
21324859|e1e16b17-de37-42c7-8863-a0ef1bad192a|2026-07-01 18:56:53.518000+09:00|신선 상품 문의|신선 상품은 채팅상담을 통해 안내해 드리겠습니다|message|채팅상담|[]
21324883|e1e16b17-de37-42c7-8863-a0ef1bad192a|2026-07-01 18:57:30.656000+09:00|트레이더스 고양점 고기 10만원이상 쿨러백증정 재고 있나요?|원하는 답변을 선택해 주세요.|dialogFlowButton|구독권 안내,행사 운영 기간,SSG.COM 관련 문의|[1802, 1016, 1142]
21303290|e1e92b88-4e47-4077-b8cf-b75dfa47824f|2026-07-01 09:09:52.361000+09:00|매장안내|질문을 선택해 주세요.|dialogFlowButton|점포정보,편의시설,기타안내|[]
21303294|e1e92b88-4e47-4077-b8cf-b75dfa47824f|2026-07-01 09:09:56.588000+09:00|편의시설|질문을 선택해 주세요.|dialogFlowButton|유모차/휠체어 대여,유아휴게실,자율포장대|[]
21303296|e1e92b88-4e47-4077-b8cf-b75dfa47824f|2026-07-01 09:10:22.389000+09:00|키즈카페 여는 시간|영업시간은 점포안내를 통해 확인하실 수 있습니다|webLink|점포안내|[29]
21303310|e1e92b88-4e47-4077-b8cf-b75dfa47824f|2026-07-01 09:11:01.401000+09:00|유모차/휠체어 대여|"이마트에서는 매장 내 휠체어, 유모차 이용이 가능하며 사용이 필요할 경우, 고객만족센터에서 대여 가능하오니 이용에 참고해 주시기 바랍니다
소량으로 운영 중이오니 점포 상황에 따라 대여가 불가능할 경우도 있습니다"|||[]
21303316|e1e92b88-4e47-4077-b8cf-b75dfa47824f|2026-07-01 09:11:15.313000+09:00|유아휴게실|"이마트 대부분의 지점에서 유아휴게실을 운영하고 있습니다.
정확한 위치는 홈페이지 또는 각 지점 고객센터에 문의 바랍니다.
일부 점포는 수유실만 운영되는 점 참고 부탁드립니다"|||[]
21305668|e1eca04a-0f15-479d-865b-72e1b3fcf798|2026-07-01 10:44:52.888000+09:00|냉장수박 3통이 필요한데 살 수 있을까요?|신선 상품은 채팅상담을 통해 안내해 드리겠습니다|message|채팅상담|[4]
21304502|e1f631a3-9d0c-4d5d-ad82-57cf77341328|2026-07-01 10:16:30.140000+09:00|도장코너 전화번호|"점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|webLink|점포안내|[31]
21304528|e1f631a3-9d0c-4d5d-ad82-57cf77341328|2026-07-01 10:17:22.951000+09:00|점포 전화번호|"점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|webLink|점포안내|[31]
21304538|e1f631a3-9d0c-4d5d-ad82-57cf77341328|2026-07-01 10:17:43.935000+09:00|도장 코너 전화번호|"점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|webLink|점포안내|[31]
21304334|e2381feb-df78-40a9-8f0b-257e06726c6a|2026-07-01 10:12:05.189000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21304340|e2381feb-df78-40a9-8f0b-257e06726c6a|2026-07-01 10:12:08.554000+09:00|상품검색|질문을 선택해 주세요.|dialogFlowButton|일반상품,신선식품,가전상품|[]
21304342|e2381feb-df78-40a9-8f0b-257e06726c6a|2026-07-01 10:12:14.622000+09:00|일반상품|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[]
21327977|e248d586-31f3-4964-bbf1-f0998a959e58|2026-07-01 20:42:47.743000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21327979|e248d586-31f3-4964-bbf1-f0998a959e58|2026-07-01 20:42:50.531000+09:00|교환/환불안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21311104|e24ebe28-481b-4b67-83e6-d37c06e86ce5|2026-07-01 13:09:10.266000+09:00|계산|질문을 선택해 주세요.|dialogFlowButton|결제,기타|[]
21311108|e24ebe28-481b-4b67-83e6-d37c06e86ce5|2026-07-01 13:09:12.167000+09:00|기타|질문을 선택해 주세요.|dialogFlowButton|현금영수증,세금계산서|[]
21311114|e24ebe28-481b-4b67-83e6-d37c06e86ce5|2026-07-01 13:09:14.495000+09:00|현금영수증|"현금영수증이 필요하실 경우 국세청(홈택스) 또는 국번 없이 126번으로 문의하시면 현금영수증 추후 등록이 가능합니다.
단, 신세계 상품권 구매 시 현금영수증이 발행되지 않습니다
현금영수증 자동 신청은 이마트앱 > 현금영수증 번호 등록에서 가능합니다"|||[]
21311126|e24ebe28-481b-4b67-83e6-d37c06e86ce5|2026-07-01 13:09:22.529000+09:00|카드 분실|원하는 답변을 선택해 주세요.|dialogFlowButton|카드취소 후 입금 안내,물품 구매 후 도난 방지 자석(하드택) 미 제거 시,교환/환불 안내|[45, 144, 42]
21311135|e24ebe28-481b-4b67-83e6-d37c06e86ce5|2026-07-01 13:09:28.388000+09:00|교환/환불 안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21309200|e27900c1-a7ce-4f25-b902-b03a91aa383a|2026-07-01 12:17:02.417000+09:00|글렌드로낙12  올로로쏘 쉐리 있나요?|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[1003]
21310997|e27900c1-a7ce-4f25-b902-b03a91aa383a|2026-07-01 13:06:38.315000+09:00|글렌드뢰낙|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[1003]
21309162|e27c7ef2-87d8-4bfb-b49b-ca62d79edff9|2026-07-01 12:16:03.131000+09:00|상담사 연결|채팅 상담원을 연결하면 실시간으로 궁금한 사항을 질문할 수 있습니다|message|채팅상담|[1137]
21310134|e2848d5d-69e0-4298-897b-0313481822b5|2026-07-01 12:40:57.621000+09:00|핸드폰을두고온것같은데|원하는 답변을 선택해 주세요.|dialogFlowButton|분실물 문의,상담사연결,SSG.COM 관련 문의|[1135, 1137, 1142]
21310154|e2848d5d-69e0-4298-897b-0313481822b5|2026-07-01 12:41:16.627000+09:00|분실물중에있을까요?|원하는 답변을 선택해 주세요.|dialogFlowButton|분실물 문의,A/S 관련 문의,일반(가공/생활/패션)상품 문의|[1135, 1010, 1003]
21311200|e2848d5d-69e0-4298-897b-0313481822b5|2026-07-01 13:10:25.475000+09:00|분실물 문의|매장 내에 분실, 습득물 문의는 상담 분실물 버튼을 통해 상담 가능합니다|LOST_FOUND|e-유실물센터|[]
21305670|e29594b0-5f7b-488a-a847-5817ec3fc3f5|2026-07-01 10:44:54.850000+09:00|배달이되나요|원하는 답변을 선택해 주세요.|dialogFlowButton|점포 상품 구매시 배달 가능 여부,SSG.COM 관련 문의|[128, 142]
21307956|e298fd87-b3f5-4154-a448-1ad95df8c420|2026-07-01 11:45:21.209000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21307958|e298fd87-b3f5-4154-a448-1ad95df8c420|2026-07-01 11:45:25.835000+09:00|교환/환불안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21308022|e298fd87-b3f5-4154-a448-1ad95df8c420|2026-07-01 11:46:17.043000+09:00|방금전에 브리타정수기 구매 했는데 박스를 열어보니 주둥이가 떨어져 나가 있습니다|"고객님 불편을 드려 죄송합니다.
번거로우시겠지만 구매 점포 고객만족센터로 불량상품, 결제 영수증, 결제 수단을 가지고 방문 접수해 주시면 담당자가 확인 후 처리 도와드리겠습니다"|webLink|빠른 환불|[12]
21322350|e29a1d91-a41d-4a64-8191-bc65c044e6a1|2026-07-01 17:49:06.121000+09:00|포인트|질문을 선택해 주세요.|dialogFlowButton|신세계포인트,기타포인트|[]
21322369|e29a1d91-a41d-4a64-8191-bc65c044e6a1|2026-07-01 17:50:19.725000+09:00|경품이벤트. 발표및 확인을 못해서.  당첨여부 확인이라도. 가능한지. 문의|원하는 답변을 선택해 주세요.|dialogFlowButton|영수증 재발행,계산 착오,SSG.COM 관련 문의|[48, 54, 142]
21322373|e29a1d91-a41d-4a64-8191-bc65c044e6a1|2026-07-01 17:50:30.970000+09:00|SSG.COM 관련 문의|"SSG.COM 관련 내용은 대표번호 1577-3419로 문의 바랍니다.
온라인몰과 오프라인 매장은 운영 주체가 달라 가격 및 행사 내용이 상이할 수 있습니다"|phone|전화연결|[]
21324047|e2a0e851-01c7-4b1b-8e3e-95d9830cd0e6|2026-07-01 18:33:38.246000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21324055|e2a0e851-01c7-4b1b-8e3e-95d9830cd0e6|2026-07-01 18:33:41.295000+09:00|상품검색|질문을 선택해 주세요.|dialogFlowButton|일반상품,신선식품,가전상품|[]
21324061|e2a0e851-01c7-4b1b-8e3e-95d9830cd0e6|2026-07-01 18:33:47.220000+09:00|일반상품|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[]
21306321|e2ad56c3-5252-44d1-8851-37a85ec96106|2026-07-01 11:01:45.333000+09:00|매장안내|질문을 선택해 주세요.|dialogFlowButton|점포정보,편의시설,기타안내|[]
21306324|e2ad56c3-5252-44d1-8851-37a85ec96106|2026-07-01 11:01:54.272000+09:00|점포정보|질문을 선택해 주세요.|dialogFlowButton|휴점일,영업시간,층별 안내,입점매장|[]
21306326|e2ad56c3-5252-44d1-8851-37a85ec96106|2026-07-01 11:02:02.131000+09:00|입점매장|"점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|webLink|점포안내|[]
21305878|e2afbb01-00cf-4056-b52d-20826134fd52|2026-07-01 10:50:27.452000+09:00|소화기 파나요|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[3]
21306880|e2b41b19-01fd-468b-8f12-713dc5c55c35|2026-07-01 11:15:31.197000+09:00|매장안내|질문을 선택해 주세요.|dialogFlowButton|점포정보,편의시설,기타안내|[]
21306882|e2b41b19-01fd-468b-8f12-713dc5c55c35|2026-07-01 11:15:33.397000+09:00|기타안내|질문을 선택해 주세요.|dialogFlowButton|대여용 장바구니,지역 쓰레기봉투 및 음식물 판매,공병수거,애견동반|[]
21311720|e2df7e6a-a851-4da5-a6c8-d64d25260916|2026-07-01 13:21:22.257000+09:00|수박 얼마야?|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[1003]
21308992|e2f5b373-489a-492d-bc6e-94c74c50ea43|2026-07-01 12:12:05.291000+09:00|매장안내|질문을 선택해 주세요.|dialogFlowButton|점포정보,편의시설,기타안내|[]
21308996|e2f5b373-489a-492d-bc6e-94c74c50ea43|2026-07-01 12:12:08.162000+09:00|기타안내|질문을 선택해 주세요.|dialogFlowButton|장바구니 안내,지역 쓰레기봉투 및 음식물 판매,공병수거,애견동반|[]
21309014|e2f5b373-489a-492d-bc6e-94c74c50ea43|2026-07-01 12:12:44.460000+09:00|몇시까지 가면 상품권 바꿀수 있나요|원하는 답변을 선택해 주세요.|dialogFlowButton|상품권 구매 방법,상품권 사용 기한,이마트 영업시간|[69, 79, 29]
21309018|e2f5b373-489a-492d-bc6e-94c74c50ea43|2026-07-01 12:12:54.711000+09:00|이마트 영업시간|영업시간은 점포안내를 통해 확인하실 수 있습니다|webLink|점포안내|[]
21328771|e3287745-1b89-4cca-97db-1963d72944ed|2026-07-01 21:14:36.900000+09:00|배송|질문 유형을 선택해 주세요.|dialogFlowButton|배송안내,배송변경,배달의민족 주문,택배상품 배송문의,품질불만(환불/재배송) 문의|[]
21307310|e32f7912-db2d-43f6-8c24-4e62c534d8af|2026-07-01 11:27:17.129000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21307312|e32f7912-db2d-43f6-8c24-4e62c534d8af|2026-07-01 11:27:20.784000+09:00|무실물/무방문 환불|"무실물/무방문 환불은 불가한 점 양해 부탁드립니다.
상품, 영수증, 결제수단 지참 후 고객만족센터를 방문하시어 처리 받아보시기 바랍니다"|||[]
21307342|e32f7912-db2d-43f6-8c24-4e62c534d8af|2026-07-01 11:27:43.941000+09:00|무실물/무방문 환불|"무실물/무방문 환불은 불가한 점 양해 부탁드립니다.
상품, 영수증, 결제수단 지참 후 고객만족센터를 방문하시어 처리 받아보시기 바랍니다"|||[]
21310584|e3454110-ec97-4497-93cd-583e24cf4b59|2026-07-01 12:53:38.586000+09:00|이마티콘|질문을 선택해 주세요.|dialogFlowButton|이마티콘이란,이마티콘 사용처,이마티콘 구매방법,포인트적립 및 현금영수증|[]
21310590|e3454110-ec97-4497-93cd-583e24cf4b59|2026-07-01 12:53:46.092000+09:00|이마티콘이란|"이마티콘은 이마트, 트레이더스 및 노브랜드에서 쇼핑할 때 바코드를 통해 결제하는 금액권 입니다. 전액 사용형과 잔액 관리형, 충전형이 있으니 해당 부분을 확인하시어 사용하시면 됩니다
*이마트(안양점/부천점), 노브랜드 FC점포에서는 사용이 불가 합니다"|||[]
21322745|e345c5b8-ecc6-4f5c-8696-992c3743a31f|2026-07-01 18:00:27.570000+09:00|쿠폰|질문을 선택해 주세요.|dialogFlowButton|쿠폰 사용방법,쿠폰 사용확인,쿠폰자동적용,쿠폰적용 제외품목,제휴사쿠폰 사용방법|[]
21322227|e35931d2-ac77-45f0-831d-1c3480d4d0be|2026-07-01 17:46:45.476000+09:00|매장안내|질문을 선택해 주세요.|dialogFlowButton|점포정보,편의시설,기타안내|[]
21322229|e35931d2-ac77-45f0-831d-1c3480d4d0be|2026-07-01 17:46:50.024000+09:00|기타안내|질문을 선택해 주세요.|dialogFlowButton|장바구니 안내,지역 쓰레기봉투 및 음식물 판매,공병수거,애견동반|[]
21322233|e35931d2-ac77-45f0-831d-1c3480d4d0be|2026-07-01 17:46:53.467000+09:00|애견동반|"반려동물은 매장 내 출입이 불가하며, 시각장애인 안내견/훈련견은 출입이 가능합니다.
매장 외부에 있는 몰리스 펫샵에서는 반려견과 동반 출입이 가능합니다."|||[]
21322241|e35931d2-ac77-45f0-831d-1c3480d4d0be|2026-07-01 17:46:59.869000+09:00|점포정보|질문을 선택해 주세요.|dialogFlowButton|휴점일,영업시간,층별 안내,입점매장|[]
21322263|e35931d2-ac77-45f0-831d-1c3480d4d0be|2026-07-01 17:47:23.738000+09:00|현장에서 구매 후 집으로 배송되는 서비스 있나요|원하는 답변을 선택해 주세요.|dialogFlowButton|점포 상품 구매시 배달 가능 여부,SSG.COM 관련 문의,SSG.COM 배송상품 이마트에서 환불 가능 여부|[128, 142, 46]
21322273|e35931d2-ac77-45f0-831d-1c3480d4d0be|2026-07-01 17:47:30.012000+09:00|점포 상품 구매시 배달 가능 여부|근거리 배송 운영기준은 점포별로 상이하므로 이용하실 점포로 문의해 주세요|||[]
21328221|e36723cd-dcfe-4973-ba60-342fdcee303b|2026-07-01 20:54:02.047000+09:00|물건을 삿는데 나두고왔어요 다시 갈 수 없는데 환불 되나요|매장 내에 분실, 습득물 문의는 상담 분실물 버튼을 통해 상담 가능합니다|LOST_FOUND|e-유실물센터|[135]
21328223|e36723cd-dcfe-4973-ba60-342fdcee303b|2026-07-01 20:54:09.131000+09:00|상담사연결|채팅 상담원을 연결하면 실시간으로 궁금한 사항을 질문할 수 있습니다|message|채팅상담|[137]
21314052|e385ffa9-b1fc-42a5-8f6b-5ae09af5b40f|2026-07-01 14:23:15.831000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21314054|e385ffa9-b1fc-42a5-8f6b-5ae09af5b40f|2026-07-01 14:23:20.974000+09:00|교환/환불안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21326661|e391bbc3-4bd4-4351-a2f7-53fc45a93ad4|2026-07-01 19:55:30.196000+09:00|분실물|매장 내에 분실, 습득물 문의는 점포연결을 통해 문의 하시기 바랍니다.|phone|전화연결|[3135]
21319153|e3a77bb6-43d2-4e92-bc7d-75d458fcfcab|2026-07-01 16:33:52.594000+09:00|안녕하세요 수고하십니다|감사합니다. 앞으로 더 똑똑한 이마트 상담봇이 될 수 있도록 공부하겠습니다|||[149]
21319169|e3a77bb6-43d2-4e92-bc7d-75d458fcfcab|2026-07-01 16:34:24.081000+09:00|다름이아니라 제가 어제 너무 바쁜일이 많이 생겨서|원하는 답변을 선택해 주세요.|dialogFlowButton|불량상품 발생 시,계산 착오,교환/환불 안내|[12, 54, 42]
21319181|e3a77bb6-43d2-4e92-bc7d-75d458fcfcab|2026-07-01 16:34:40.320000+09:00|미처 챙기지못하고|원하는 답변을 선택해 주세요.|dialogFlowButton|분실물 문의,불량상품 발생 시,계산 착오|[135, 12, 54]
21319203|e3a77bb6-43d2-4e92-bc7d-75d458fcfcab|2026-07-01 16:35:03.996000+09:00|쿠폰으로 받은 양우산을 받지 못했는데|원하는 답변을 선택해 주세요.|dialogFlowButton|제휴사 쿠폰 사용 방법,이마트 앱 쿠폰 적용시 구매금액 제외 품목,결제수단 변경 방법|[110, 109, 53]
21318721|e3b9b0ef-2f5d-49d6-b9a9-44d98427518f|2026-07-01 16:25:17.172000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21318740|e3b9b0ef-2f5d-49d6-b9a9-44d98427518f|2026-07-01 16:25:38.419000+09:00|교환/환불안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21316903|e3ef4a75-630c-46cb-a3da-05e993dc0b57|2026-07-01 15:44:13.113000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21316905|e3ef4a75-630c-46cb-a3da-05e993dc0b57|2026-07-01 15:44:16.914000+09:00|상품검색|질문을 선택해 주세요.|dialogFlowButton|일반상품,신선식품,가전상품|[]
21316909|e3ef4a75-630c-46cb-a3da-05e993dc0b57|2026-07-01 15:44:18.608000+09:00|일반상품|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[]
21316935|e3ef4a75-630c-46cb-a3da-05e993dc0b57|2026-07-01 15:44:38.548000+09:00|가전상품|가전 상품문의는 점포안내를 확인 후 각 점포 가전 판매데스크로 문의해 주세요.|webLink|점포안내|[]
21316942|e3ef4a75-630c-46cb-a3da-05e993dc0b57|2026-07-01 15:44:42.076000+09:00|가전상품|가전 상품문의는 점포안내를 확인 후 각 점포 가전 판매데스크로 문의해 주세요.|webLink|점포안내|[]
21322533|e40a74eb-653c-4efe-ae86-c3d3f31801d7|2026-07-01 17:55:09.996000+09:00|주차|질문을 선택해 주세요.|dialogFlowButton|주차안내,전기차 충전소,이마트앱 차량등록방법|[]
21322539|e40a74eb-653c-4efe-ae86-c3d3f31801d7|2026-07-01 17:55:20.089000+09:00|이마트앱 차량등록방법|"이마트 앱 메인화면 하단 퀵 메뉴 *주차를 선택하시면 쉽고 빠르게 차량등록이 가능합니다.
차량등록 시 03년 이후 차량은 지역 없음을 선택하셔야 주차관련 다양한 혜택을 누리실 수 있습니다.
차량번호 등록이 어려우신 경우 고객만족센터를 방문해 주시면 친절한 안내 도와드리겠습니다"|||[]
